HPA,Num_Missing,Percentage_Missing,Var_Intensity
HPA019105_SBA2_rep1,0,0.0,0.0020530790592450947
HPA021921_SBA2_rep1,0,0.0,0.006816036162179282
HPA024035_SBA2_rep1,1,0.0033222591362126247,0.17049581249787826
HPA028550_SBA2_rep1,0,0.0,0.009370053320740984
HPA003948_SBA2_rep1,0,0.0,0.016500163242645076
HPA006240_SBA2_rep1,0,0.0,0.012348282625692878
HPA003282_SBA2_rep1,0,0.0,0.011872994066513265
HPA006964_SBA2_rep1,0,0.0,0.008509348038257591
HPA008999_SBA2_rep1,0,0.0,0.013994055635101622
HPA011948_SBA2_rep1,0,0.0,0.08561880322310489
HPA013371_SBA2_rep1,0,0.0,0.0202953938162316
HPA017017_SBA2_rep1,0,0.0,0.009261962621361664
HPA019678_SBA2_rep1,0,0.0,0.20651017538039076
Empty_SBA2_rep1,0,0.0,0.03557866586138933
HPA029675_SBA2_rep1,7,0.023255813953488372,0.6976557440260308
HPA035428_SBA2_rep1,0,0.0,0.2836089269763539
HPA035915_SBA2_rep1,0,0.0,0.056446155021757025
HPA039223_SBA2_rep1,9,0.029900332225913623,0.00943249907010378
HPA054079_SBA2_rep1,1,0.0033222591362126247,0.04736181011117048
HPA055893_SBA2_rep1,176,0.584717607973422,0.04480892818838539
HPA058481_SBA2_rep1,0,0.0,0.010222632458322339
HPA061969_SBA2_rep1,1,0.0033222591362126247,0.02335235668920825
HPA065923_SBA2_rep1,1,0.0033222591362126247,0.011783480908487161
HPA071236_SBA2_rep1,2,0.006644518272425249,0.019120571949240238
HPA008057_SBA2_rep1,0,0.0,0.014733671777315773
HPA001554_SBA2_rep1,0,0.0,0.01796760673666892
HPA029564_SBA2_rep1,1,0.0033222591362126247,0.010268216231868755
HPA034739_SBA2_rep1,0,0.0,0.04729370260606705
HPA038051_SBA2_rep1,0,0.0,0.007141289281052962
HPA042682_SBA2_rep1,0,0.0,0.01770746792226122
HPA054125_SBA2_rep1,0,0.0,0.09106776380944408
HPA056896_SBA2_rep1,0,0.0,0.1150374932790069
HPA058781_SBA2_rep1,0,0.0,0.032661826910068935
HPA062066_SBA2_rep1,0,0.0,0.004870322505973571
HPA065997_SBA2_rep1,1,0.0033222591362126247,0.008892980916833937
HPA072634_SBA2_rep1,0,0.0,0.027882849952912653
HPA003066_SBA2_rep1,0,0.0,0.0036504983482990036
HPA000685_SBA2_rep1,0,0.0,0.009906059565945605
HPA028897_SBA2_rep1,8,0.026578073089700997,0.010769156348233744
HPA036894_SBA2_rep1,0,0.0,0.0834645476731298
HPA038460_SBA2_rep1,0,0.0,0.04976496780952674
HPA044252_SBA2_rep1,0,0.0,0.061044209867071604
HPA054276_SBA2_rep1,0,0.0,0.004677318346981102
HPA056371_SBA2_rep1,0,0.0,0.007129985681637461
HPA059479_SBA2_rep1,0,0.0,0.006808700392999762
HPA063275_SBA2_rep1,0,0.0,0.0024602933007890856
HPA068011_SBA2_rep1,0,0.0,0.5338295935272703
HPA071406_SBA2_rep1,0,0.0,0.050973952430368855
HPA011938_SBA2_rep1,12,0.03986710963455149,0.010298476043372563
HPA000926_SBA2_rep1,0,0.0,0.06896890824011202
HPA028943_SBA2_rep1,6,0.019933554817275746,0.04771761119128552
HPA037589_SBA2_rep1,0,0.0,0.010574804555229559
HPA038904_SBA2_rep1,1,0.0033222591362126247,0.007999190358398032
HPA046579_SBA2_rep1,0,0.0,0.007787178527362565
HPA054241_SBA2_rep1,0,0.0,0.002837586263803984
HPA057655_SBA2_rep1,0,0.0,0.04133041538702522
HPA059637_SBA2_rep1,0,0.0,0.0068558265955513615
HPA063296_SBA2_rep1,0,0.0,0.018572623724559947
HPA069116_SBA2_rep1,0,0.0,0.0026887273514627262
HPA077819_SBA2_rep1,0,0.0,0.09024220321379779
HPA002881_SBA2_rep1,0,0.0,0.05756243372643983
HPA015515_SBA2_rep1,0,0.0,0.018137196623805876
HPA034635_SBA2_rep1,0,0.0,0.0047911316397911356
HPA036564_SBA2_rep1,0,0.0,0.011394163080307074
HPA038887_SBA2_rep1,0,0.0,0.003635695005129674
HPA047519_SBA2_rep1,0,0.0,0.0035724393870516778
HPA055148_SBA2_rep1,0,0.0,0.016338700909757243
HPA058346_SBA2_rep1,0,0.0,0.01643502717735201
HPA060604_SBA2_rep1,0,0.0,0.010352821661546285
HPA064007_SBA2_rep1,0,0.0,0.008503924503499329
HPA069126_SBA2_rep1,0,0.0,0.01845892873358127
HPA077434_SBA2_rep1,0,0.0,0.03884671749710285
HPA003883_SBA2_rep1,0,0.0,0.015273335736600542
HPA001524_SBA2_rep1,0,0.0,0.19059461843773595
HPA030891_SBA2_rep1,1,0.0033222591362126247,0.028635770796689653
HPA035933_SBA2_rep1,201,0.6677740863787376,0.07886121747419057
HPA040304_SBA2_rep1,0,0.0,0.009049253271145124
HPA053229_SBA2_rep1,0,0.0,0.03404043907770202
HPA055202_SBA2_rep1,0,0.0,0.009991070597735937
HPA058470_SBA2_rep1,0,0.0,0.004016085328268478
HPA061318_SBA2_rep1,1,0.0033222591362126247,0.0137152363356429
HPA065600_SBA2_rep1,78,0.2591362126245847,0.07980493929121481
Rabbit.IgG_SBA2_rep1,0,0.0,0.02522849260726889
HPA053243_SBA2_rep1,0,0.0,0.007119882877415214
HPA035790_SBA2_rep1,0,0.0,0.006998764433070654
HPA021187_SBA2_rep1,0,0.0,0.013688143230809423
HPA000288_SBA2_rep1,0,0.0,0.010573176372521796
HPA026883_SBA2_rep1,0,0.0,0.014432204852456729
HPA019039_SBA2_rep1,1,0.0033222591362126247,0.022773964080344447
HPA028423_SBA2_rep1,0,0.0,0.015003855756114112
HPA001275_SBA2_rep1,3,0.009966777408637873,0.0087600645180345
HPA023632_SBA2_rep1,1,0.0033222591362126247,0.01739501959677397
HPA018793_SBA2_rep1,0,0.0,0.013216405926486145
HPA024638_SBA2_rep1,3,0.009966777408637873,0.015736529812294793
HPA008241_SBA2_rep1,2,0.006644518272425249,0.01613955111631556
HPA035981_SBA2_rep1,0,0.0,0.014442985502706361
HPA040797_SBA2_rep1,0,0.0,0.07457026881672699
HPA019654_SBA2_rep1,0,0.0,0.01181515983653222
HPA018795_SBA2_rep1,0,0.0,0.020710938358965415
HPA028414_SBA2_rep1,0,0.0,0.010306197428195513
HPA021771_SBA2_rep1,1,0.0033222591362126247,0.05432448430732574
HPA002803_SBA2_rep1,0,0.0,0.0060317880427910656
HPA025967_SBA2_rep1,0,0.0,0.08992262796296502
HPA024470_SBA2_rep1,0,0.0,0.010580600410193902
HPA019522_SBA2_rep1,0,0.0,0.012789347857765395
HPA027144_SBA2_rep1,0,0.0,0.00810679712575811
HPA028549_SBA2_rep1,0,0.0,0.008487030189991942
HPA041524_SBA2_rep1,0,0.0,0.041643735466477066
HPA028827_SBA2_rep1,0,0.0,0.01858643914571613
HPA020952_SBA2_rep1,0,0.0,0.022610433234670768
HPA021407_SBA2_rep1,0,0.0,0.019969184939086712
HPA028392_SBA2_rep1,0,0.0,0.008463295337987366
HPA022853_SBA2_rep1,0,0.0,0.024097779628736705
HPA018493_SBA2_rep1,0,0.0,0.012012770116892625
HPA032047_SBA2_rep1,0,0.0,0.012207650858654476
HPA026483_SBA2_rep1,0,0.0,0.010060759405030527
HPA020433_SBA2_rep1,0,0.0,0.005277042334638755
HPA027301_SBA2_rep1,2,0.006644518272425249,0.013498171757630219
HPA012542_SBA2_rep1,0,0.0,0.013587664096462525
HPA038315_SBA2_rep1,0,0.0,0.07151505442399243
HPA001804_SBA2_rep1,0,0.0,0.013289994923999616
HPA000905_SBA2_rep1,0,0.0,0.015106824579195134
HPA023886_SBA2_rep1,0,0.0,0.018642825067266125
HPA036287_SBA2_rep1,0,0.0,0.5417979712139764
HPA024704_SBA2_rep1,0,0.0,0.007057977419983343
HPA017380_SBA2_rep1,0,0.0,0.00737608992856039
HPA019136_SBA2_rep1,0,0.0,0.02590484244300256
HPA027366_SBA2_rep1,0,0.0,0.01674429053380223
HPA019095_SBA2_rep1,0,0.0,0.012308002648839252
HPA029944_SBA2_rep1,0,0.0,0.013009095850114795
HPA017287_SBA2_rep1,2,0.006644518272425249,0.006141444758308793
HPA030491_SBA2_rep1,0,0.0,0.018286668736726495
HPA018297_SBA2_rep1,0,0.0,0.01152475808439528
HPA026441_SBA2_rep1,0,0.0,0.0068903159923532
HPA024299_SBA2_rep1,0,0.0,0.015017147664128773
HPA029480_SBA2_rep1,0,0.0,0.02696255175617684
HPA026322_SBA2_rep1,0,0.0,0.010301987302572313
HPA020518_SBA2_rep1,0,0.0,0.008565170780891428
HPA018304_SBA2_rep1,0,0.0,0.005637814627700003
HPA028587_SBA2_rep1,0,0.0,0.018012187612119646
HPA023977_SBA2_rep1,2,0.006644518272425249,0.012017864348314741
HPA028185_SBA2_rep1,0,0.0,0.012960925674946073
HPA016564_SBA2_rep1,0,0.0,0.016786921024758518
HPA045409_SBA2_rep1,0,0.0,0.01665224672479133
HPA027806_SBA2_rep1,0,0.0,0.2887481863640973
HPA026307_SBA2_rep1,0,0.0,0.011858402039098615
HPA005654_SBA2_rep1,0,0.0,0.018473254985406615
HPA018885_SBA2_rep1,0,0.0,0.035265225114223725
HPA002927_SBA2_rep1,4,0.013289036544850499,0.015708284211084698
HPA021368_SBA2_rep1,14,0.046511627906976744,0.012116388846307466
HPA022012_SBA2_rep1,0,0.0,0.019353503137035932
HPA076029_SBA2_rep1,0,0.0,0.01863166855963826
HPA009426_SBA2_rep1,199,0.6611295681063123,0.008966074317384267
HPA010553_SBA2_rep1,3,0.009966777408637873,0.06375688158737972
HPA069590_SBA2_rep1,5,0.016611295681063124,0.007962936662499713
HPA054091_SBA2_rep1,0,0.0,0.010051673103143333
HPA069832_SBA2_rep1,0,0.0,0.0021246900416530194
HPA017955_SBA2_rep1,0,0.0,0.026558805539067743
HPA071262_SBA2_rep1,1,0.0033222591362126247,0.0073539787305335075
HPA042788_SBA2_rep1,0,0.0,0.012896005243644764
HPA008848_SBA2_rep1,0,0.0,0.018429053051914033
HPA007499_SBA2_rep1,0,0.0,0.08316544770259615
HPA034696_SBA2_rep1,1,0.0033222591362126247,0.00396305420229203
HPA028997_SBA2_rep1,0,0.0,0.012787176925834995
HPA010718_SBA2_rep1,1,0.0033222591362126247,0.010440081762891991
HPA022935_SBA2_rep1,60,0.19933554817275748,0.01715504378062359
HPA037915_SBA2_rep1,0,0.0,0.0772986969268433
HPA055259_SBA2_rep1,0,0.0,0.013778075308329515
HPA073283_SBA2_rep1,0,0.0,0.003642185007431278
HPA064736_SBA2_rep1,0,0.0,0.013372101364436659
HPA072606_SBA2_rep1,0,0.0,0.006918263116591232
HPA044620_SBA2_rep1,0,0.0,0.009549746721695855
HPA011101_SBA2_rep1,0,0.0,0.004650159302140463
HPA011135_SBA2_rep1,0,0.0,0.004917899818852711
HPA000798_SBA2_rep1,0,0.0,0.00755586826003061
HPA037782_SBA2_rep1,0,0.0,0.004525808589515033
HPA011246_SBA2_rep1,0,0.0,0.010128226994785725
HPA003901_SBA2_rep1,0,0.0,0.018218012258638592
HPA039435_SBA2_rep1,0,0.0,0.02683835311905866
HPA059180_SBA2_rep1,0,0.0,0.009800352561122085
HPA018139_SBA2_rep1,0,0.0,0.010091705787508563
HPA067102_SBA2_rep1,0,0.0,0.004431228547283937
HPA043227_SBA2_rep1,0,0.0,0.002818260949502495
HPA045095_SBA2_rep1,0,0.0,0.008840384660897422
HPA011868_SBA2_rep1,0,0.0,0.027895573928010623
HPA003345_SBA2_rep1,0,0.0,0.0023370237862144635
HPA066847_SBA2_rep1,0,0.0,0.0062367789369429895
HPA031625_SBA2_rep1,0,0.0,0.0048016844427594555
HPA011905_SBA2_rep1,0,0.0,0.018868266537464193
HPA019472_SBA2_rep1,0,0.0,0.003503120779671242
HPA040786_SBA2_rep1,0,0.0,0.012931277344088034
HPA061083_SBA2_rep1,0,0.0,0.005151495638472991
HPA049627_SBA2_rep1,0,0.0,0.010009658737083935
HPA071013_SBA2_rep1,0,0.0,0.006439875127712081
HPA044723_SBA2_rep1,33,0.10963455149501661,0.010599040442543685
HPA004890_SBA2_rep1,0,0.0,0.007889977669098156
HPA014295_SBA2_rep1,0,0.0,0.0073849725101709125
HPA066898_SBA2_rep1,0,0.0,0.010840124367673487
HPA055490_SBA2_rep1,0,0.0,0.004196694102138998
HPA008395_SBA2_rep1,1,0.0033222591362126247,0.00933128797436139
HPA015584_SBA2_rep1,0,0.0,0.011142656814724069
HPA026809_SBA2_rep1,0,0.0,0.0686273286135528
HPA049550_SBA2_rep1,0,0.0,0.017408943441092003
HPA064686_SBA2_rep1,0,0.0,0.003860423596701891
HPA051694_SBA2_rep1,0,0.0,0.006116384487748698
HPA073827_SBA2_rep1,0,0.0,0.009513035145859515
HPA044840_SBA2_rep1,1,0.0033222591362126247,0.0036094025306721753
HPA006872_SBA2_rep1,0,0.0,0.017007326671352505
HPA007041_SBA2_rep1,1,0.0033222591362126247,0.013789787714849039
HPA079244_SBA2_rep1,1,0.0033222591362126247,0.01976970397929928
HPA047290_SBA2_rep1,1,0.0033222591362126247,0.0037990298138234637
HPA054787_SBA3_rep1,147,0.4883720930232558,0.04222949912513007
HPA057021_SBA3_rep1,59,0.19601328903654486,0.016704962158559173
HPA059515_SBA3_rep1,30,0.09966777408637874,0.004807107503360234
HPA063369_SBA3_rep1,19,0.06312292358803986,0.011417282252300306
HPA065983_SBA3_rep1,30,0.09966777408637874,0.06829688655805088
HPA068012_SBA3_rep1,14,0.046511627906976744,0.015234959988949298
HPA071456_SBA3_rep1,12,0.03986710963455149,0.028116974383684736
HPA069945_SBA3_rep1,30,0.09966777408637874,0.01386762577329515
HPA076843_SBA3_rep1,14,0.046511627906976744,0.019448192897515947
HPA054959_SBA3_rep1,31,0.10299003322259136,0.005910320786612274
HPA006493_SBA3_rep1,5,0.016611295681063124,0.0064717860639765335
HPA001395_SBA3_rep1,4,0.013289036544850499,0.006942132826560751
HPA008001_SBA3_rep1,5,0.016611295681063124,0.004693249764550159
HPA008425_SBA3_rep1,5,0.016611295681063124,0.007279936375494585
HPA001410_SBA3_rep1,42,0.13953488372093023,0.007363410268829576
HPA005823_SBA3_rep1,8,0.026578073089700997,0.004976217453358924
HPA011165_SBA3_rep1,27,0.08970099667774087,0.005828062999669837
HPA007729_SBA3_rep1,6,0.019933554817275746,0.1889525438706948
HPA002266_SBA3_rep1,13,0.04318936877076412,0.014466664490302364
HPA013616_SBA3_rep1,15,0.04983388704318937,0.010417791715284216
HPA003280_SBA3_rep1,26,0.08637873754152824,0.010071158365610892
HPA003909_SBA3_rep1,256,0.8504983388704319,0.02091903093214582
HPA006660_SBA3_rep1,44,0.1461794019933555,0.04759275213984196
HPA002981_SBA3_rep1,67,0.22259136212624583,0.008786719012484033
HPA008126_SBA3_rep1,24,0.07973421926910298,0.007702232015413015
HPA008455_SBA3_rep1,43,0.14285714285714285,0.007450974402645481
HPA010631_SBA3_rep1,38,0.12624584717607973,0.008153443542547878
HPA011029_SBA3_rep1,8,0.026578073089700997,0.005406773068919835
HPA001610_SBA3_rep1,30,0.09966777408637874,0.030905309455742137
HPA064736_SBA3_rep1,5,0.016611295681063124,0.008459197267804246
HPA003221_SBA3_rep1,16,0.053156146179401995,0.023049399169723653
HPA007556_SBA3_rep1,23,0.07641196013289037,0.00816810188313399
HPA005835_SBA3_rep1,13,0.04318936877076412,0.007640741447037104
HPA015774_SBA3_rep1,174,0.5780730897009967,0.008449815884499008
HPA002925_SBA3_rep1,66,0.21926910299003322,0.02202886934875442
HPA007667_SBA3_rep1,34,0.11295681063122924,0.00619129946235045
HPA008130_SBA3_rep1,45,0.14950166112956811,0.011405446549040497
HPA001844_SBA3_rep1,59,0.19601328903654486,0.006276892444123948
HPA010638_SBA3_rep1,42,0.13953488372093023,0.006416786768754884
HPA010739_SBA3_rep1,54,0.17940199335548174,0.007138604196741188
HPA004732_SBA3_rep1,40,0.132890365448505,0.021528169514910156
HPA012113_SBA3_rep1,24,0.07973421926910298,0.004593230560790434
HPA012016_SBA3_rep1,12,0.03986710963455149,0.01840822221996625
HPA014246_SBA3_rep1,16,0.053156146179401995,0.012763538068275045
HPA016754_SBA3_rep1,21,0.06976744186046512,0.007660708186613325
HPA003223_SBA3_rep1,282,0.9368770764119602,0.01467742846997582
HPA059704_SBA3_rep1,50,0.16611295681063123,0.004582527352715477
HPA064033_SBA3_rep1,42,0.13953488372093023,0.02020174568394403
HPA066055_SBA3_rep1,50,0.16611295681063123,0.04852961813686562
HPA068625_SBA3_rep1,77,0.2558139534883721,0.012791114891387668
HPA001412_SBA3_rep1,53,0.1760797342192691,0.006910446183846117
HPA071472_SBA3_rep1,68,0.22591362126245848,0.005275872420252405
HPA069976_SBA3_rep1,89,0.2956810631229236,0.026368024479554285
HPA001765_SBA3_rep1,53,0.1760797342192691,0.007485321084773305
HPA003412_SBA3_rep1,13,0.04318936877076412,0.014221605321552009
HPA017254_SBA3_rep1,10,0.03322259136212625,0.014025853015016285
HPA005992_SBA3_rep1,19,0.06312292358803986,0.004203743038320734
HPA054909_SBA3_rep1,73,0.2425249169435216,0.012651984551576586
HPA057757_SBA3_rep1,27,0.08970099667774087,0.004216292671471069
HPA001308_SBA3_rep1,43,0.14285714285714285,0.015016097466386012
HPA059739_SBA3_rep1,38,0.12624584717607973,0.004376416702322333
HPA001508_SBA3_rep1,36,0.11960132890365449,0.005771990949507499
HPA064231_SBA3_rep1,75,0.24916943521594684,0.0051173986350407
HPA002990_SBA3_rep1,38,0.12624584717607973,0.02176011805649407
HPA066899_SBA3_rep1,36,0.11960132890365449,0.029251036681699448
Empty_SBA3_rep1,274,0.9102990033222591,0.48289691308128574
HPA018990_SBA3_rep1,52,0.17275747508305647,0.01273867720628439
HPA013566_SBA3_rep1,51,0.16943521594684385,0.004583337123927504
HPA039365_SBA3_rep1,25,0.08305647840531562,0.015477317783706587
HPA047979_SBA3_rep1,23,0.07641196013289037,0.006555373721920926
HPA064163_SBA3_rep1,32,0.10631229235880399,0.0050373298137454175
HPA073447_SBA3_rep1,15,0.04983388704318937,0.0067172280150564895
HPA051805_SBA3_rep1,19,0.06312292358803986,0.005366638152357477
HPA012949_SBA3_rep1,32,0.10631229235880399,0.014547295504614938
HPA035939_SBA3_rep1,86,0.2857142857142857,0.12694080175532857
HPA046370_SBA3_rep1,55,0.18272425249169436,0.008317384981539312
HPA062736_SBA3_rep1,46,0.15282392026578073,0.135168900344803
HPA072450_SBA3_rep1,40,0.132890365448505,0.0703717527884044
HPA004178_SBA3_rep1,48,0.15946843853820597,0.006628775967650315
HPA014479_SBA3_rep1,44,0.1461794019933555,0.18996466805950438
HPA040147_SBA3_rep1,41,0.1362126245847176,0.004308643073288124
HPA050998_SBA3_rep1,44,0.1461794019933555,0.00603745410988994
HPA064801_SBA3_rep1,49,0.16279069767441862,0.01632214750358752
HPA052258_SBA3_rep1,49,0.16279069767441862,0.006123599737419192
HPA051895_SBA3_rep1,44,0.1461794019933555,0.010127336348507626
HPA021230_SBA3_rep1,45,0.14950166112956811,0.00799942811284834
HPA021337_SBA3_rep1,31,0.10299003322259136,0.0480691167244471
HPA046960_SBA3_rep1,36,0.11960132890365449,0.017840991897375875
HPA063169_SBA3_rep1,27,0.08970099667774087,0.00631865723480778
HPA073213_SBA3_rep1,29,0.09634551495016612,0.014132589019142522
HPA008786_SBA3_rep1,70,0.23255813953488372,0.008150915730551107
HPA030631_SBA3_rep1,40,0.132890365448505,0.003977193363430744
HPA040591_SBA3_rep1,215,0.7142857142857143,0.44980505637361456
HPA051256_SBA3_rep1,28,0.09302325581395349,0.011409026055445647
HPA066218_SBA3_rep1,44,0.1461794019933555,0.003905460128236688
HPA042303_SBA3_rep1,45,0.14950166112956811,0.010075310341221565
HPA042940_SBA3_rep1,43,0.14285714285714285,0.009551904572911753
HPA044572_SBA3_rep1,33,0.10963455149501661,0.0049787189793991035
HPA043780_SBA3_rep1,24,0.07973421926910298,0.014464182955743695
HPA073028_SBA3_rep1,18,0.059800664451827246,0.07131496487543731
HPA046972_SBA3_rep1,32,0.10631229235880399,0.0069066794688707675
HPA049231_SBA3_rep1,41,0.1362126245847176,0.01496164874020207
HPA009680_SBA3_rep1,83,0.2757475083056478,0.30227276025918776
HPA019829_SBA3_rep1,47,0.15614617940199335,0.009042644939517985
HPA057036_SBA3_rep1,48,0.15946843853820597,0.007968848708956658
HPA067809_SBA3_rep1,39,0.12956810631229235,0.00802303668489346
HPA053140_SBA3_rep1,45,0.14950166112956811,0.0047831088829483155
HPA043598_SBA3_rep1,37,0.12292358803986711,0.007432782319618125
HPA051409_SBA3_rep1,34,0.11295681063122924,0.00685236905156055
HPA044107_SBA3_rep1,37,0.12292358803986711,0.03594950769436281
HPA045794_SBA3_rep1,42,0.13953488372093023,0.05911701600805255
HPA048459_SBA3_rep1,23,0.07641196013289037,0.003655959171411442
HPA049292_SBA3_rep1,28,0.09302325581395349,0.012392235912103927
HPA019367_SBA3_rep1,59,0.19601328903654486,0.010323592954341147
HPA032081_SBA3_rep1,106,0.3521594684385382,0.1351924584365579
HPA041884_SBA3_rep1,120,0.39867109634551495,0.010550816829553675
HPA046964_SBA3_rep1,81,0.2691029900332226,0.009553587410943304
HPA057776_SBA3_rep1,14,0.046511627906976744,0.008176415933563308
HPA067971_SBA3_rep1,30,0.09966777408637874,0.012271768867386167
HPA050843_SBA3_rep1,22,0.07308970099667775,0.027397069264674292
HPA051132_SBA3_rep1,25,0.08305647840531562,0.011500529726433796
HPA051210_SBA3_rep1,37,0.12292358803986711,0.007337100553447904
HPA051290_SBA3_rep1,33,0.10963455149501661,0.004121912858801861
HPA048738_SBA3_rep1,48,0.15946843853820597,0.0034681388898010557
HPA051476_SBA3_rep1,21,0.06976744186046512,0.061448842038035
HPA053140_SBA3_rep2,0,0.0,0.013441058028251615
HPA012692_SBA3_rep1,79,0.26245847176079734,0.016057921347807626
HPA036298_SBA3_rep1,61,0.2026578073089701,0.005228725029458256
HPA020925_SBA3_rep1,48,0.15946843853820597,0.008869641132138588
HPA058123_SBA3_rep1,37,0.12292358803986711,0.01073799043547664
HPA071467_SBA3_rep1,16,0.053156146179401995,0.12176756338034014
HPA054622_SBA3_rep1,21,0.06976744186046512,0.004953738164406834
HPA054719_SBA3_rep1,22,0.07308970099667775,0.016425817180880004
HPA055478_SBA3_rep1,52,0.17275747508305647,0.0037369138604832148
HPA005554_SBA3_rep1,49,0.16279069767441862,0.010977630812105186
HPA004247_SBA3_rep1,51,0.16943521594684385,0.010471076572949664
HPA009674_SBA3_rep1,61,0.2026578073089701,0.009553423447347383
HPA020382_SBA3_rep1,43,0.14285714285714285,0.010136219824816769
HPA031404_SBA3_rep1,62,0.2059800664451827,0.02180563514398906
HPA037738_SBA3_rep1,98,0.32558139534883723,0.009531811579676195
HPA041778_SBA3_rep1,91,0.3023255813953488,0.017606424608136065
HPA043060_SBA3_rep1,71,0.23588039867109634,0.008497651300816212
HPA045339_SBA3_rep1,70,0.23255813953488372,0.0038119809118031672
HPA047171_SBA3_rep1,73,0.2425249169435216,0.009104394930656935
HPA050678_SBA3_rep1,54,0.17940199335548174,0.010907662489552035
HPA054359_SBA3_rep1,53,0.1760797342192691,0.013508117864948639
HPA078841_SBA3_rep1,35,0.11627906976744186,0.008015982834377156
HPA004794_SBA3_rep1,11,0.036544850498338874,0.007689462951550991
